"","group","time","mean_rate","lower_ci","upper_ci","percent_mean_upper","percent_mean_lower","mean_percent_mean","cutoff_mean","cutoff_upper","cutoff_lower","y_for_percent"
"519","15-20",577,5.16310571655961,4.08315698375374,5.8426485948927,0.131615139344057,0.209166496309024,0.170390817826541,607,475,694,0.864329268292683
"520","15-20",580,5.12344274333146,4.25684718955107,5.80792520728395,0.13359814840195,0.169143210375158,0.151370679388554,607,475,694,0.86890243902439
"521","15-20",583,5.16603857224189,4.29537707702961,5.8299708627478,0.128518647551984,0.168535616418063,0.148527131985024,607,475,694,0.873475609756098
"522","15-20",586,5.16870053696874,4.16810748465326,5.87513636987853,0.136675713335888,0.193586965458496,0.165131339397192,607,475,694,0.878048780487805
"523","15-20",589,5.21174371473785,4.21145256188681,5.92995908691466,0.137807116291201,0.191930226734366,0.164868671512783,607,475,694,0.882621951219512
"524","15-20",592,5.20171690809532,4.06009648672258,5.84529455177095,0.123724080922982,0.219469925323322,0.171597003123152,607,475,694,0.887195121951219
"525","15-20",595,5.11293850657122,4.34459747312726,5.9979057846544,0.173083888442196,0.150273865499551,0.161678876970873,607,475,694,0.891768292682927
"526","15-20",598,5.17576027708005,4.28305855347464,5.82025080290922,0.12452093824422,0.172477409272331,0.148499173758275,607,475,694,0.896341463414634
"527","15-20",601,5.15145167082431,4.23662175135383,5.87663522685205,0.140772660284259,0.177586819779695,0.159179740031977,607,475,694,0.900914634146341
"528","15-20",604,5.16718740214299,4.15558114721546,5.78130559783778,0.118849607707299,0.195775027340403,0.157312317523851,607,475,694,0.905487804878049
"529","15-20",607,5.2039590559247,4.56604041534654,5.87670665798133,0.129276113594842,0.122583331982963,0.125929722788902,607,475,694,0.910060975609756
"530","15-20",610,5.19569399783769,4.32344566703732,5.75958531828587,0.108530510203805,0.167879080477676,0.13820479534074,607,475,694,0.914634146341463
"531","15-20",613,5.17193424923125,4.14254514766214,5.95962338516326,0.15230068635329,0.199033679077054,0.175667182715172,607,475,694,0.919207317073171
"532","15-20",616,5.1874006514946,4.30715344346861,5.92527243741818,0.14224306844527,0.169689458587005,0.155966263516137,607,475,694,0.923780487804878
"533","15-20",619,5.20522424408177,4.37367099939877,5.84248192488087,0.122426556650974,0.159753587105966,0.14109007187847,607,475,694,0.928353658536585
"534","15-20",622,5.21465875505534,4.28159019657902,5.8752840790055,0.126686204214171,0.178931853895858,0.152809029055015,607,475,694,0.932926829268293
"535","15-20",625,5.20156969530242,4.30450482077728,5.96663007763584,0.147082597590559,0.172460416196152,0.159771506893355,607,475,694,0.9375
"536","15-20",628,5.11506988721894,4.20809641856951,5.92902564022974,0.159128960299181,0.177313993483391,0.168221476891286,607,475,694,0.942073170731707
"537","15-20",631,5.21864814885139,4.42967759257459,5.81366892971884,0.114018183233605,0.15118293737631,0.132600560304958,607,475,694,0.946646341463415
"538","15-20",634,5.23601309029231,4.21548265676675,5.84866829712114,0.117007959350733,0.194906012633476,0.155956985992104,607,475,694,0.951219512195122
"539","15-20",637,5.16673142350222,4.24018695587161,5.85885595481251,0.133957907732921,0.179328939649539,0.15664342369123,607,475,694,0.955792682926829
"540","15-20",640,5.21387210490165,4.17346644135163,5.77749121362626,0.10809991065848,0.199545681715498,0.153822796186989,607,475,694,0.960365853658537
"541","15-20",643,5.21943765265705,4.41088480664854,5.91293387736219,0.132867996680082,0.154911869786758,0.14388993323342,607,475,694,0.964939024390244
"542","15-20",646,5.27802368104538,4.49264064952739,5.88934814713118,0.115824502319156,0.148802483463364,0.13231349289126,607,475,694,0.969512195121951
"543","15-20",649,5.14357244187616,4.27417233612122,5.89900627856669,0.146869485212302,0.169026511355562,0.157947998283932,607,475,694,0.974085365853658
"544","15-20",652,5.15479634125695,4.22735608728382,5.82171540183918,0.129378352980597,0.179917923536623,0.15464813825861,607,475,694,0.978658536585366
"545","15-20",655,5.20561449896463,4.19860806908455,5.90709995835723,0.134755552784808,0.193446216595634,0.164100884690221,607,475,694,0.983231707317073
"546","15-20",658,5.21003473792939,4.29996502588572,5.82736505398403,0.118488714011911,0.174676323253336,0.146582518632624,607,475,694,0.98780487804878
"547","15-20",661,5.13946404459234,4.1524935489692,5.78947941352067,0.126475321801749,0.192037630200295,0.159256476001022,607,475,694,0.992378048780488
"548","15-20",664,5.24427597779428,4.32337021705224,5.85196457188095,0.115876547431865,0.1756020782738,0.145739312852833,607,475,694,0.996951219512195
"549","15-20",667,5.20946266527946,4.21739806476851,5.85214263321199,0.123367803788273,0.190435110922851,0.156901457355562,607,475,694,1.0015243902439
"550","15-20",670,5.15205708116992,4.05162124017504,5.8182174732307,0.129299885767087,0.213591546766207,0.171445716266647,607,475,694,1.00609756097561
"551","15-20",673,5.2170115377373,4.37320750073283,5.82294538930899,0.116145775639686,0.161740879984796,0.138943327812241,607,475,694,1.01067073170732
"552","15-20",676,5.23456803837624,4.34090085931286,5.79358563065869,0.106793452331525,0.17072415001804,0.138758801174782,607,475,694,1.01524390243902
"553","15-20",679,5.12309967267563,4.336439596266,5.81016119554151,0.134110512534114,0.153551585303977,0.143831048919045,607,475,694,1.01981707317073
"554","15-20",682,5.15521009183826,4.19353746381362,5.78792350326994,0.122732808199883,0.186543828649614,0.154638318424748,607,475,694,1.02439024390244
"555","15-20",685,5.18899809267551,4.19024167119419,5.83470940017774,0.124438532443032,0.192475773481419,0.158457152962225,607,475,694,1.02896341463415
"556","15-20",688,5.18986036677297,4.4626303023865,5.78840682399429,0.115329973240397,0.14012516965628,0.127727571448339,607,475,694,1.03353658536585
"557","15-20",691,5.20339500605425,4.40966568765911,5.75121937364657,0.105282102733871,0.152540661908546,0.128911382321209,607,475,694,1.03810975609756
"558","15-20",694,5.20065849337664,4.45210799396968,5.77986259234725,0.11137130032827,0.143933792299626,0.127652546313948,607,475,694,1.04268292682927
"559","15-20",697,5.16442710054722,4.01164633064982,5.80523524487056,0.124081167542366,0.223215614714602,0.173648391128484,607,475,694,1.04725609756098
"560","15-20",700,5.19103393771306,4.40303380853421,5.83974912444525,0.124968396376539,0.15180022682071,0.138384311598624,607,475,694,1.05182926829268
"561","15-20",703,5.20947179996306,4.50772738519739,5.75193407014618,0.104129994558558,0.134705482957148,0.119417738757853,607,475,694,1.05640243902439
"562","15-20",706,5.22265331579296,4.46324301575723,5.84051140894102,0.118303485946443,0.14540699030114,0.131855238123792,607,475,694,1.0609756097561
"563","15-20",709,5.1997852551001,4.18357170597384,5.8456292628531,0.124205900064725,0.195433753370782,0.159819826717753,607,475,694,1.0655487804878
"564","15-20",712,5.22536064802448,4.03273620059228,5.81267201681704,0.112396331727764,0.228237728984904,0.170317030356334,607,475,694,1.07012195121951
"565","15-20",715,5.23956600075994,4.41871366529978,5.79692266230518,0.10637458550277,0.156664184655961,0.131519385079366,607,475,694,1.07469512195122
"566","15-20",718,5.19740120712956,4.36571548385312,5.87082205950046,0.129568764375384,0.160019534788958,0.144794149582171,607,475,694,1.07926829268293
"567","15-20",721,5.21453912460625,4.34224418406264,5.88104256795541,0.127816366398341,0.167281310907697,0.147548838653019,607,475,694,1.08384146341463
"568","15-20",724,5.22229560745452,4.35422601914424,5.82309921140863,0.115045881948256,0.166223755520688,0.140634818734472,607,475,694,1.08841463414634
"569","15-20",727,5.22082703035748,4.3481664618396,5.78616876486605,0.108285858010865,0.167149871743237,0.137717864877051,607,475,694,1.09298780487805
"570","15-20",730,5.21878533987774,4.49122228018741,5.80303260065575,0.111950812828738,0.139412336838399,0.125681574833568,607,475,694,1.09756097560976
"571","15-20",733,5.19515957900528,4.47028696518222,5.80539243171355,0.117461811023927,0.139528459674738,0.128495135349333,607,475,694,1.10213414634146
"572","15-20",736,5.20317211330561,4.60218881225443,5.82527223509945,0.119561703562142,0.115503252239981,0.117532477901061,607,475,694,1.10670731707317
"573","15-20",739,5.21711311207337,4.51242892940703,5.81407859167372,0.11442448472487,0.135071670390962,0.124748077557916,607,475,694,1.11128048780488
"574","15-20",742,5.18906992717583,4.31586933365654,5.81688623644613,0.120988215244959,0.168276898514362,0.14463255687966,607,475,694,1.11585365853659
"575","15-20",745,5.20980839268445,4.46229219848523,5.8588440685636,0.12457956741567,0.143482473414737,0.134031020415204,607,475,694,1.12042682926829
"576","15-20",748,5.19565303142248,4.47591791862886,5.84298807487675,0.124591661440688,0.138526400519969,0.131559030980328,607,475,694,1.125
"577","15-20",751,5.21505611520497,4.45223950753952,5.7171648308904,0.0962805969089163,0.146271984579684,0.1212762907443,607,475,694,1.12957317073171
"578","15-20",754,5.24338657251822,4.39636252824629,5.84898396971586,0.115497377281261,0.161541406981392,0.138519392131327,607,475,694,1.13414634146341
"579","15-20",757,5.24270474315378,4.45959527405634,5.82316991964524,0.110718647135234,0.149371270644235,0.130044958889735,607,475,694,1.13871951219512
"580","15-20",760,5.17758193633672,4.27832271685184,5.81706489359274,0.123509963747378,0.173683242591257,0.148596603169317,607,475,694,1.14329268292683
"581","15-20",763,5.26569609095348,4.59429226647949,5.83745077952864,0.10858102683849,0.127505236321456,0.118043131579973,607,475,694,1.14786585365854
"582","15-20",766,5.21659710063673,4.3365062698776,5.79433346636448,0.110749662008062,0.16870975729594,0.139729709652001,607,475,694,1.15243902439024
"583","15-20",769,5.23727088932576,4.63660443799249,5.78593132651923,0.104760752076374,0.114690735695475,0.109725743885925,607,475,694,1.15701219512195
"584","15-20",772,5.18917879043542,4.45862439294792,5.76957788121191,0.111847965586823,0.140784202470349,0.126316084028586,607,475,694,1.16158536585366
"585","15-20",775,5.25194700604596,4.45114329245719,5.84620924312223,0.113150844133073,0.152477493140524,0.132814168636798,607,475,694,1.16615853658537
"586","15-20",778,5.19845675471383,4.41667308089751,5.79026372843407,0.113842819445137,0.150387645931155,0.132115232688146,607,475,694,1.17073170731707
"587","15-20",781,5.18655302294667,4.40892295952051,5.80805403757171,0.119829299319868,0.149931960588415,0.134880629954141,607,475,694,1.17530487804878
"588","15-20",784,5.20044169107268,4.43444812193293,5.80990903104883,0.11719530304943,0.147293944369128,0.132244623709279,607,475,694,1.17987804878049
"589","15-20",787,5.20718487150546,4.44010774690348,5.83674004523684,0.120901252647359,0.147311290751275,0.134106271699317,607,475,694,1.1844512195122
"590","15-20",790,5.18174195598975,4.12265490009039,5.7741736224838,0.114330599926776,0.204388227915348,0.159359413921062,607,475,694,1.1890243902439
"591","15-20",793,5.224938780991,4.31951220364991,5.8542093682631,0.120435973252254,0.173289413578423,0.146862693415338,607,475,694,1.19359756097561
"592","15-20",796,5.21689317823049,4.4941118216774,5.79775943822821,0.111343330245214,0.138546320934685,0.12494482558995,607,475,694,1.19817073170732
"593","15-20",799,5.15838087765922,4.41745709623254,5.70092770129946,0.105177736291244,0.143634950384451,0.124406343337847,607,475,694,1.20274390243902
"594","15-20",802,5.20853791432678,4.26568474757214,5.77931216933205,0.109584352536877,0.181020697605213,0.145302525071045,607,475,694,1.20731707317073
"595","15-20",805,5.21576192900345,4.50690234093114,5.80004663387485,0.112022886171693,0.135907197782655,0.123965041977174,607,475,694,1.21189024390244
"596","15-20",808,5.21374723574053,4.48296885753003,5.79499688697237,0.111484048794568,0.140163752703809,0.125823900749188,607,475,694,1.21646341463415
"597","15-20",811,5.24804029308688,4.39233875377391,5.78773723784936,0.102837805089532,0.163051632900029,0.132944718994781,607,475,694,1.22103658536585
"598","15-20",814,5.22865168560485,4.54603133339326,5.8004156386655,0.109352082992025,0.130553801105346,0.119952942048686,607,475,694,1.22560975609756
"599","15-20",817,5.21361976558764,4.50206542569258,5.8503805471195,0.122134104549546,0.13647990683779,0.129307005693668,607,475,694,1.23018292682927
"600","15-20",820,5.18183232028616,4.45844690641988,5.71795789538501,0.103462547987127,0.139600313007877,0.121531430497502,607,475,694,1.23475609756098
"601","15-20",823,5.15660821465028,4.47945787977848,5.67564238626659,0.100654180036733,0.13131700270499,0.115985591370861,607,475,694,1.23932926829268
"602","15-20",826,5.26038981996873,4.48395738167595,5.79510751367171,0.101649822922469,0.147599791054535,0.124624806988502,607,475,694,1.24390243902439
"603","15-20",829,5.19712462276661,4.51997342178012,5.74152953421476,0.104751175113894,0.130293431490973,0.117522303302434,607,475,694,1.2484756097561
"604","15-20",832,5.20729098877565,4.42657229933257,5.7021294193875,0.0950279966451811,0.149927993485658,0.12247799506542,607,475,694,1.2530487804878
"605","15-20",835,5.19836119666389,4.43624994966042,5.79112779249009,0.114029513033186,0.146606058750317,0.130317785891752,607,475,694,1.25762195121951
"606","15-20",838,5.22236616247399,4.44120285886496,5.75509928332541,0.102009913567427,0.149580339506291,0.125795126536859,607,475,694,1.26219512195122
"607","15-20",841,5.20806328897318,4.38513698733371,5.73188166532488,0.100578343097475,0.158010042501177,0.129294192799326,607,475,694,1.26676829268293
"608","15-20",844,5.23697488946746,4.43557162284113,5.8282990408205,0.112913306600401,0.153027899415387,0.132970603007894,607,475,694,1.27134146341463
"609","15-20",847,5.24449461106825,4.55676213988309,5.83351712966178,0.112312541488828,0.131134174441468,0.121723357965148,607,475,694,1.27591463414634
"610","15-20",850,5.20556128429839,4.38817344154912,5.75053400181509,0.104690481535683,0.157022038183425,0.130856259859554,607,475,694,1.28048780487805
"611","15-20",853,5.1292267191538,4.06673583971114,5.7266011175095,0.116464806697852,0.207144456195523,0.161804631446688,607,475,694,1.28506097560976
"612","15-20",856,5.24909605583068,4.58627416294019,5.72732500125752,0.0911069144744689,0.126273530878565,0.108690222676517,607,475,694,1.28963414634146
"613","15-20",859,5.25575017606755,4.44061031032591,5.79694624968484,0.102972183891402,0.155094865325493,0.129033524608448,607,475,694,1.29420731707317
"614","15-20",862,5.20858296274835,4.58569589649954,5.83318470099398,0.119917786221851,0.119588584976696,0.119753185599274,607,475,694,1.29878048780488
"615","15-20",865,5.25956161129506,4.65789743452169,5.80433269737777,0.103577280074597,0.114394358549063,0.10898581931183,607,475,694,1.30335365853659
"616","15-20",868,5.2290283703632,4.49004763763703,5.79153975276616,0.107574742870229,0.141322762162571,0.1244487525164,607,475,694,1.30792682926829
"617","15-20",871,5.24819810642321,4.43277468243944,5.7874214704544,0.102744475931889,0.155372073890615,0.129058274911252,607,475,694,1.3125
"618","15-20",874,5.24779646871231,4.46739617669216,5.70366063230714,0.0868677294008484,0.148710091306502,0.117788910353675,607,475,694,1.31707317073171
"619","15-20",877,5.21648514980595,4.36164148402646,5.71680254297898,0.0959108247804821,0.163873497427917,0.1298921611042,607,475,694,1.32164634146341
"620","15-20",880,5.2099723895278,4.50452400090849,5.79318863019154,0.111942290104267,0.135403479303897,0.123672884704082,607,475,694,1.32621951219512
"621","15-20",883,5.23817895705436,4.55795657628377,5.78719870346038,0.10481118551069,0.129858560837164,0.117334873173927,607,475,694,1.33079268292683
